days_since_first_purchase,total_revenue,percentage_of_total_revenue,cumulative_percentage_of_total_revenue
762,12557.283042014462,0.00608769646357243,77.6137428104008
763,44928.33901567323,0.021780992721497194,77.6355238031223
764,33201.08367707216,0.016095688773712657,77.65161949189601
765,27473.899361808817,0.01331918372993824,77.66493867562595
766,24947.498962857368,0.01209439977605219,77.677033075402
767,26562.054308116218,0.012877126647198471,77.68991020204919
768,69283.30885972598,0.03358813788928407,77.72349833993847
769,10335.75866198042,0.00501071459840109,77.72850905453687
770,34826.219981677525,0.016883545231297304,77.74539259976817
771,29144.641367938064,0.014129149561577507,77.75952174932975
772,49992.58945269056,0.024236111346515446,77.78375786067626
773,17831.86269008152,0.008644781444689317,77.79240264212095
774,32751.02480154043,0.015877502895779754,77.80828014501672
775,12692.676915209235,0.006153334611592144,77.81443347962832
776,23119.005153314403,0.01120795680421064,77.82564143643253
777,53349.82071441393,0.025863677183090673,77.85150511361563
778,10373.649930241574,0.005029084060889267,77.85653419767652
779,29643.624204453765,0.01437105348610294,77.87090525116263
780,35871.72674361993,0.0173904007187481,77.88829565188138
781,29676.700230696188,0.014387088547772835,77.90268274042916
782,51304.21955111582,0.024871981851702186,77.92755472228086
783,28762.249459070918,0.0139437682284085,77.94149849050928
784,27944.349072464032,0.013547254963999151,77.95504574547327
785,21479.232558527234,0.010413004759811436,77.96545875023308
786,29922.772224844728,0.014506382793474729,77.97996513302655
787,49883.50567338089,0.024183228176221778,78.00414836120278
788,24271.139845654947,0.01176650488094456,78.01591486608372
789,58441.60913766983,0.028332146060777236,78.0442470121445
790,15042.038381998349,0.0072922911394630845,78.05153930328396
791,41141.814656117334,0.019945308133057643,78.07148461141702
792,14563.718268949055,0.007060404380924381,78.07854501579794
793,26626.1875987672,0.01290821808675486,78.09145323388469
794,25560.235245739972,0.012391450697810225,78.1038446845825
795,15478.54264340238,0.007503905820727554,78.11134859040322
796,28140.874017673417,0.013642529093757322,78.12499111949698
797,20110.037272394715,0.009749226992483847,78.13474034648947
798,27348.520263984035,0.0132584006857176,78.14799874717518
799,27670.36572322457,0.013414429458620146,78.1614131766338
800,33204.177331617655,0.016097188559117917,78.17751036519292
801,12621.761611683578,0.006118955292352316,78.18362932048527
802,42626.02184419992,0.020664842989432882,78.2042941634747
803,53041.22110368292,0.02571406991911316,78.23000823339382
804,28144.289554678056,0.013644184925872818,78.24365241831968
805,27956.07012956205,0.013552937263076605,78.25720535558276
806,31189.831332499718,0.015120645546253381,78.272326001129
807,10883.978854083889,0.005276488501367277,78.27760248963037
808,11517.15558516878,0.005583448831380152,78.28318593846174
809,20990.085529203665,0.010175869176372176,78.29336180763812
810,11649.18367762453,0.00564745526882732,78.29900926290695
811,22053.63693178235,0.010691472598756057,78.3097007355057
812,56617.351093785,0.027447756563045596,78.33714849206875
813,15599.519758643366,0.00756255480985694,78.3447110468786
814,15826.395357435214,0.007672542756757153,78.35238358963535
815,33360.14956620545,0.016172802974890717,78.36855639261024
816,34354.74782182258,0.01665497831991857,78.38521137093016
817,41210.652282479525,0.019978680206711133,78.40519005113687
818,22540.529765396026,0.01092751536146289,78.41611756649833
819,34191.302097229425,0.0165757408004438,78.43269330729878
820,36485.54364082394,0.01768797551593053,78.4503812828147
821,40983.09212656026,0.019868360390569002,78.47024964320528
822,37359.21166836886,0.018111524602450784,78.48836116780772
823,19162.388760539634,0.009289812605229231,78.49765098041296
824,40260.552792194285,0.019518077599626506,78.51716905801258
825,19681.85292874261,0.009541645758080943,78.52671070377066
826,35998.84034815948,0.017452024641553553,78.54416272841222
827,19140.686716449494,0.009279291582758222,78.55344201999497
828,27102.477337021694,0.013139120531615464,78.5665811405266
829,14500.01391583343,0.007029520887745275,78.57361066141434
830,49551.24470311425,0.024022150025246942,78.59763281143958
831,14922.694546589228,0.007234433954725077,78.6048672453943
832,9837.678370232334,0.004769248222234775,78.60963649361653
833,39349.05390862693,0.019076188338113687,78.62871268195465
834,41716.15742463826,0.020223746106391906,78.64893642806105
835,39663.08803989815,0.019228430225469776,78.66816485828652
836,8503.711148578035,0.0041225488119709715,78.6722874070985
837,37575.282506801435,0.01821627446550684,78.690503681564
838,38381.35180898454,0.018607052090242705,78.70911073365424
839,21546.246884164466,0.010445492908069743,78.71955622656232
840,39712.23127108983,0.01925225457296064,78.73880848113528
841,26858.750158634983,0.013020963038710594,78.75182944417399
842,36511.61934197519,0.017700616861447114,78.76953006103544
843,41935.23553960339,0.020329953879304016,78.78986001491474
844,45042.85596993102,0.021836509862834353,78.81169652477757
845,13211.580217177549,0.0064048958598143385,78.81810142063739
846,26071.934409198348,0.012639519422340527,78.83074094005973
847,21305.203986373937,0.010328636738503524,78.84106957679823
848,14600.593274177194,0.007078281165111731,78.84814785796334
849,35261.55218765781,0.01709459170703241,78.86524244967038
850,33188.39867451226,0.01608953915958308,78.88133198882996
851,19262.67194880739,0.009338429301096544,78.89067041813105
852,31250.609171492742,0.015150110282714563,78.90582052841377
853,26530.28849023237,0.012861726766782704,78.91868225518056
854,24653.597351900735,0.011951918015334314,78.93063417319588
855,32392.220255877663,0.01570355657662483,78.94633772977251
856,52070.838355026215,0.02524363410847291,78.97158136388099
857,27754.32019579111,0.013455130089802416,78.98503649397078
858,40370.6886235748,0.019571470798534624,79.00460796476932
859,42279.95715420203,0.020497072876868035,79.02510503764618
860,20847.698693147162,0.01010684088136439,79.03521187852755
861,32305.055712820154,0.01566129972227627,79.05087317824983
862,24140.459693508154,0.011703151916977642,79.0625763301668
863,47999.68760066887,0.023269964329186356,79.085846294496
864,39210.18919719476,0.019008867548268294,79.10485516204426
865,22206.057598337713,0.010765365235376566,79.11562052727963
866,38450.825148741445,0.018640732353985716,79.13426125963362
867,36832.17741807548,0.017856021518626225,79.15211728115224
868,60584.86244933332,0.029371182575467485,79.18148846372772
869,10181.00832357629,0.004935692550662941,79.18642415627838
870,48236.02252696939,0.023384538102051444,79.20980869438043
871,35901.88042730548,0.01740501904605043,79.22721371342648
872,13161.526085138697,0.006380629912986464,79.23359434333946
873,20295.645449209438,0.009839208737565533,79.24343355207702
874,20654.40329273073,0.010013132415798804,79.25344668449281
875,23610.043952686487,0.011446009506567722,79.26489269399939
876,30540.047043465973,0.014805633970484913,79.27969832796987
877,34755.918161338304,0.016849463325073654,79.29654779129494
878,23199.507982447416,0.011246984099094486,79.30779477539403
879,8607.656094576172,0.004172940706303679,79.31196771610033
880,19669.084379582295,0.009535455641054185,79.32150317174138
881,24413.286241244,0.011835416611837441,79.33333858835321
882,35828.134204055634,0.017369267313690984,79.35070785566691
883,14881.233896415142,0.007214334077020822,79.35792218974393
884,30625.866957642716,0.014847238956714007,79.37276942870065
885,24076.89105611579,0.01167233421797756,79.38444176291863
886,9686.689708006981,0.0046960498128341575,79.38913781273146
887,35315.65208840486,0.017120819018573888,79.40625863175003
888,11434.338877498387,0.005543299781882508,79.41180193153191
889,48549.07717645546,0.02353630514243787,79.43533823667435
890,26564.767604651784,0.012878442037292725,79.44821667871165
891,43570.997305636825,0.02112296149767265,79.46933964020931
892,39306.15263984001,0.01905539005703624,79.48839503026635
893,56756.04784708391,0.02751499592778251,79.51591002619413
894,54445.5279319128,0.02639486955414426,79.54230489574827
895,63659.40216235668,0.03086170122312893,79.5731665969714
896,52095.55012258031,0.025255614227057827,79.59842221119847
897,44420.98304340016,0.021535029550336274,79.6199572407488
898,39953.65545722452,0.019369295588858394,79.63932653633766
899,14536.470272298122,0.007047194713491043,79.64637373105116
900,28030.025264411164,0.01358879027454235,79.6599625213257
901,12935.66485972579,0.006271133728293974,79.66623365505399
902,16288.067853889894,0.007896358849345995,79.67413001390334
903,39551.72903301297,0.019174444038319763,79.69330445794165
904,14221.923970812108,0.006894704529047529,79.7001991624707
905,21618.39081093715,0.010480467856584708,79.71067963032728
906,26941.995174400407,0.013061319729436575,79.72374095005671
907,6525.25021369065,0.003163402665759874,79.72690435272247
908,40559.42363535602,0.019662968414693196,79.74656732113716
909,25793.353370146044,0.012504464984164465,79.75907178612132
910,40023.41564282016,0.019403114913765528,79.7784749010351
911,20763.681187390903,0.01006610969206498,79.78854101072716
912,43517.95348296537,0.021097246166528888,79.80963825689369
913,28693.977258960633,0.013910670270053882,79.82354892716374
914,16314.306302930994,0.007909079094075901,79.83145800625782
915,20683.49610972712,0.010027236441211921,79.84148524269904
916,85629.54072203914,0.041512694305508246,79.88299793700455
917,39226.99423467875,0.01901701453093319,79.90201495153548
918,29427.698850569606,0.014266374153094502,79.91628132568857
919,35469.08244073828,0.017195201144880965,79.93347652683346
920,25374.68841660654,0.012301498693721172,79.94577802552718
921,33514.18438382048,0.016247478142387112,79.96202550366957
922,59238.13793605199,0.028718298505762404,79.99074380217533
923,27322.733723361518,0.013245899523513146,80.00398970169884
924,34782.69864877537,0.01686244634680836,80.02085214804565
925,17194.42689671966,0.008335756346503667,80.02918790439215
926,50101.108367415894,0.024288720673803343,80.05347662506595
927,51726.441418875824,0.02507667251309809,80.07855329757905
928,57420.780628157656,0.02783725444397776,80.10639055202303
929,42738.356287176946,0.02071930206222439,80.12710985408525
930,28807.217103637384,0.013965568276228281,80.14107542236148
931,33066.24306022188,0.01603031884109277,80.15710574120257
932,29654.790996324864,0.014376467080680341,80.17148220828325
933,22153.589483880147,0.010739929004165965,80.18222213728741
934,37549.19355520322,0.01820362669625203,80.20042576398366
935,43820.71897422036,0.021244025083929884,80.22166978906759
936,46074.03872821775,0.02233642115812932,80.24400621022572
937,29777.79715376471,0.014436099737453207,80.25844230996317
938,11034.16031498651,0.005349295584346299,80.26379160554752
939,47293.18865734895,0.02292745782484333,80.28671906337237
940,53199.80819754406,0.02579095200317836,80.31251001537555
941,13676.754682856163,0.006630409686346802,80.3191404250619
942,47120.9443792661,0.02284395481873546,80.34198437988064
943,20369.896331278414,0.009875205125532265,80.35185958500618
944,22002.699971597587,0.01066677866207052,80.36252636366825
945,38758.558495601974,0.01878991965836821,80.38131628332663
946,31408.59631419712,0.015226701514011447,80.39654298484064
947,25744.622469622005,0.012480840532139747,80.40902382537277
948,14901.454863364697,0.007224137082063948,80.41624796245483
949,21542.62160513588,0.010443735394262977,80.4266916978491
950,24428.46821350877,0.011842776742094684,80.4385344745912
951,28797.13071538192,0.013960678454926365,80.45249515304612
952,27356.113727523632,0.01326208195187857,80.465757234998
953,55068.66545244452,0.026696962934325934,80.49245419793232
954,48691.00375219159,0.02360511030596767,80.51605930823828
955,7570.846275986721,0.003670301445493354,80.51972960968378
956,23721.7704441423,0.011500173848061596,80.53122978353184
957,37331.67150681313,0.01809817329520159,80.54932795682704
958,20575.946600263203,0.009975097075854636,80.5593030539029
959,27722.761600446353,0.013439830669646576,80.57274288457253
960,19540.923563250668,0.009473324036172764,80.58221620860871
961,71271.30055250121,0.034551904490484904,80.6167681130992
962,33850.84213290145,0.016410687825696577,80.6331788009249
963,25124.645229809965,0.012180279237338058,80.64535908016224
964,15232.35643843932,0.007384556206299056,80.65274363636854
965,41766.827591457804,0.020248310703233748,80.67299194707178
966,24335.480269472577,0.011797696737433645,80.68478964380921
967,13088.221128503936,0.006345092104069148,80.69113473591328
968,61308.81523241043,0.02972215059797572,80.72085688651126
969,30292.44943046902,0.014685600113798925,80.73554248662505
970,33575.95235878264,0.016277422890903254,80.75181990951596
971,30358.310612384448,0.01471752922480899,80.76653743874077
972,38756.369246437,0.01878885832333619,80.7853262970641
973,22255.09267789465,0.010789137151595305,80.7961154342157
974,34503.64405722453,0.016727162333185046,80.81284259654888
975,60443.16290362423,0.02930248747475049,80.84214508402363
976,22666.00516281335,0.010988345091155776,80.85313342911478
977,23046.75812547365,0.011172931872908366,80.86430636098768
978,38030.59781634384,0.018437008631523297,80.8827433696192
979,31589.999692669222,0.015314644797754419,80.89805801441696
980,45417.62871659708,0.022018197471283474,80.92007621188824
981,43713.281629111356,0.0211919400951877,80.94126815198344
982,17288.965992969257,0.00838158834057296,80.949649740324
983,35715.87228852485,0.017314843401775963,80.96696458372578
984,57581.01499925218,0.02791493511829171,80.99487951884407
985,10278.736932884052,0.004983070801776828,80.99986258964584
986,36731.77173327503,0.0178073454371652,81.017669935083
987,8962.852243715506,0.004345137696190369,81.0220150727792
988,47869.08753341309,0.023206650189900396,81.0452217229691
989,73108.5825722481,0.03544260793459585,81.0806643309037
990,27050.92807840446,0.013114129756275452,81.09377846065998
991,14270.903037178514,0.006918449290403169,81.10069690995039
992,11301.19891466483,0.005478754316259875,81.10617566426664
993,15836.169430100512,0.007677281169310261,81.11385294543595
994,31992.261008378693,0.015509658701708257,81.12936260413765
995,26655.3157308187,0.012922339232697585,81.14228494337036
996,44046.04701478195,0.02135326278376359,81.16363820615412
997,26567.406151625826,0.012879721189242162,81.17651792734335
998,36275.64521216396,0.017586218000583662,81.19410414534394
999,74600.08708614761,0.03616568049131763,81.23026982583526
1000,16028.413005269367,0.007770479716223975,81.2380403055515
1001,24115.05204091053,0.011690834437444153,81.24973113998894
1002,21416.49088901205,0.010382587969941506,81.26011372795888
1003,29338.11920156066,0.014222946469681204,81.27433667442857
1004,59248.5806026761,0.02872336104870781,81.30306003547727
1005,27526.931888818573,0.013344893585012096,81.31640492906229
1006,25615.949345085195,0.012418460563273974,81.32882338962555
1007,32400.467588884498,0.01570755483483177,81.34453094446039
1008,33986.50991682724,0.016476458764016783,81.3610074032244
1009,12901.8787008446,0.0062547543985257,81.36726215762293
1010,24916.540626058595,0.012079391357685142,81.37934154898062
1011,24273.10569583722,0.011767457913472576,81.3911090068941
1012,27957.18590263123,0.01355347818325374,81.40466248507735
1013,32509.035360278867,0.015760187847543527,81.4204226729249
1014,50040.965180710686,0.024259563613013343,81.44468223653791
1015,53396.700907555976,0.025886404423135157,81.47056864096105
1016,29206.08698934212,0.014158938034997426,81.48472757899604
1017,34587.31022850985,0.016767723197613296,81.50149530219366
1018,28220.074878719275,0.013680925202221833,81.51517622739588
1019,36813.69979464545,0.017847063676198538,81.53302329107208
1020,8726.928483458732,0.004230763254188664,81.53725405432627
1021,15401.38601960295,0.007466500746375607,81.54472055507264
1022,38446.976797189214,0.01863886669594036,81.56335942176858
1023,65342.73388466621,0.03167777047462515,81.59503719224321
1024,45045.71897813694,0.02183789783225991,81.61687509007547
1025,19757.229316502715,0.009578187784542301,81.62645327786001
1026,37819.27597918916,0.0183345610561666,81.64478783891617
1027,38735.17357907949,0.01877858278930676,81.66356642170548
1028,42619.064391714084,0.020661470057664777,81.68422789176314
1029,52502.940249099556,0.025453114548123112,81.70968100631127
1030,13715.074258715209,0.006648986789822307,81.7163299931011
1031,25877.811899215463,0.012545409978954675,81.72887540308005
1032,18959.97217205777,0.009191682241698636,81.73806708532175
1033,23195.672793295354,0.011245124822102798,81.74931221014384
1034,38151.132383598175,0.018495443076009206,81.76780765321985
1035,35571.50148030408,0.017244853288810598,81.78505250650866
1036,25722.651349618856,0.012470189063259387,81.79752269557193
1037,60069.867572543706,0.029121516108629047,81.82664421168056
1038,37048.0398223414,0.017960670334032484,81.8446048820146
1039,12873.917753252961,0.006241199096697888,81.85084608111129
1040,78170.75995819361,0.0378967215567296,81.88874280266802
1041,26456.649024412407,0.012826026789793124,81.90156882945782
1042,29361.454359112686,0.01423425921588841,81.9158030886737
1043,43297.60128715772,0.020990420726768513,81.93679350940047
1044,30092.898865221956,0.014588859181362037,81.95138236858183
1045,21891.295489839114,0.010612770428971205,81.96199513901081
1046,37640.962603416505,0.018248115787435546,81.98024325479824
1047,14066.485283026419,0.006819348773605109,81.98706260357184
1048,43969.48410436088,0.021316145538141932,82.00837874910998
1049,35291.34565473325,0.017109035403455108,82.02548778451343
1050,15739.667528626607,0.007630497618890547,82.03311828213232
1051,5647.628979962379,0.0027379370882899745,82.0358562192206
1052,16895.862398390465,0.00819101404559784,82.0440472332662
1053,28856.32862600767,0.01398937725147029,82.05803661051768
1054,20630.981620000002,0.010001777727545241,82.06803838824521
1055,4713.049240709749,0.0022848583646091574,82.07032324660982
1056,53093.924853031,0.025739620384723418,82.09606286699454
1057,27272.189504026275,0.013221395985265925,82.10928426297981
1058,27135.26386329155,0.01315501524541287,82.12243927822523
1059,11771.965149652198,0.005706978999442788,82.12814625722467
1060,31548.837816019073,0.015294689763685448,82.14344094698836
1061,28754.742859555005,0.013940129073411866,82.15738107606178
1062,16549.679294460424,0.008023186526659846,82.16540426258844
1063,17107.736344839268,0.008293729280271136,82.1736979918687
1064,40067.40887842567,0.019424442573890786,82.1931224344426
1065,17522.282362820006,0.008494698735144914,82.20161713317775
1066,29047.541916697402,0.014082076322569128,82.21569920950031
1067,32084.839944519008,0.015554540421763224,82.23125374992208
1068,23202.859556558647,0.011248608922378,82.24250235884445
1069,47145.26139285815,0.02285574356293703,82.26535810240739
1070,28308.317507020303,0.013723704705912809,82.2790818071133
1071,23053.185480000004,0.011176047816324572,82.29025785492962
1072,32606.587087507363,0.015807480347272754,82.3060653352769
1073,25754.147733641756,0.01248545832373476,82.31855079360064
1074,25712.992227491814,0.012465506378046567,82.33101629997869
1075,16705.656707568894,0.008098803452948805,82.33911510343164
1076,16616.381106564848,0.008055523170207926,82.34717062660185
1077,29661.107826872623,0.014379529442726168,82.36155015604457
1078,38655.20909930242,0.01873981648300296,82.38028997252758
1079,25371.56265642349,0.012299983343692932,82.39258995587127
1080,24929.953779386364,0.0120858939749954,82.40467584984627
1081,22952.235738903626,0.01112710797959279,82.41580295782586
1082,30326.084956676077,0.01470190641773872,82.4305048642436
1083,47286.241352587094,0.022924089812631727,82.45342895405624
1084,35632.27877088202,0.017274317759403388,82.47070327181564
1085,27671.119432878048,0.013414794852597224,82.48411806666823
1086,19862.80152311951,0.009629368565187467,82.49374743523342
1087,36272.53267946369,0.01758470906316075,82.51133214429657
1088,51818.389606586694,0.025121248450049302,82.53645339274662
1089,28020.313543511445,0.013584082089755992,82.55003747483637
1090,34900.25340722102,0.016919436197628104,82.566956911034
1091,29808.93440672635,0.014451194893316598,82.58140810592731
1092,32045.890198395187,0.01553565781547477,82.59694376374279
1093,35589.956480569585,0.017253800163662077,82.61419756390644
1094,58200.96376745662,0.02821548261022663,82.64241304651667
1095,38975.87658808459,0.01889527418280238,82.66130832069946
1096,27112.893055858207,0.01314417001043301,82.6744524907099
1097,42971.86820763879,0.020832507258574693,82.69528499796847
1098,35092.602850834584,0.01701268606893694,82.71229768403741
1099,31711.598817226663,0.01537359533331733,82.72767127937072
1100,32880.57292729109,0.015940307060052873,82.74361158643077
1101,47747.77901246694,0.023147840537247492,82.76675942696802
1102,17722.771488639417,0.008591894676189796,82.77535132164421
1103,23139.192586803863,0.011217743552430872,82.78656906519664
1104,43097.348035406816,0.020893339136075367,82.80746240433272
1105,32460.461119824737,0.01573663934339307,82.82319904367611
1106,14409.20659608849,0.006985498036828547,82.83018454171294
1107,38654.55301150875,0.01873949841552547,82.84892404012847
1108,19587.429746873044,0.009495869958616732,82.85841991008708
1109,10078.70168504024,0.004886094898086975,82.86330600498516
1110,37746.95299166175,0.01829949930005801,82.88160550428522
1111,34576.553808838325,0.01676250854904832,82.89836801283427
1112,16399.75619604452,0.007950504696284546,82.90631851753055
1113,53165.63348682584,0.025774384305780218,82.93209290183633
1114,23635.699197434104,0.011458447017309463,82.94355134885363
1115,39632.726252598906,0.01921371101076776,82.9627650598644
1116,57135.53085367523,0.027698967042352626,82.99046402690675
1117,18071.643759058046,0.008761025887118148,82.99922505279388
1118,60832.742151795035,0.02949135318745566,83.02871640598133
1119,47308.51014183267,0.02293488558979823,83.05165129157113
1120,34701.50789795219,0.016823085551562502,83.0684743771227
1121,20295.40088285579,0.009839090173245428,83.07831346729594
1122,44729.105499648045,0.021684405492645734,83.09999787278859
1123,36148.435821807376,0.017524547641381283,83.11752242042998
1124,20265.39081939433,0.00982454147217732,83.12734696190215
1125,6826.649380764771,0.0033095191972883744,83.13065648109944
1126,34993.33007304057,0.01696455921408437,83.14762104031352
1127,16447.65228322489,0.007973724435743417,83.15559476474927
1128,29150.10679670156,0.014131799169079712,83.16972656391835
1129,15106.924575903015,0.007323747582058706,83.17705031150041
1130,27100.752087586272,0.013138284140904857,83.19018859564132
1131,17421.889448567166,0.008446028844769748,83.19863462448609
1132,34624.48253678077,0.016785744112555373,83.21542036859864
1133,42459.59212042089,0.020584158844821905,83.23600452744347
1134,29848.17285437576,0.014470217460395177,83.25047474490387
1135,27913.723524935896,0.013532407879899972,83.26400715278376
1136,22653.30463676662,0.010982187951331698,83.27498934073509
1137,19119.057314911177,0.009268805776966203,83.28425814651206
1138,22645.977029263147,0.010978635570602835,83.29523678208267
1139,25448.38960971617,0.012337228595735278,83.30757401067841
1140,50270.65404792746,0.024370915415787807,83.3319449260942
1141,46563.05798401686,0.02257349479772051,83.35451842089192
1142,20567.1355175401,0.009970825515123368,83.36448924640705
1143,11595.037444345384,0.005621205495548629,83.37011045190259
1144,44305.54777468728,0.021479067215588885,83.39158951911818
1145,23939.77059185352,0.011605859028831954,83.40319537814702
1146,75377.61657517022,0.03654262218362553,83.43973800033065
1147,93911.0754542884,0.045527533306411926,83.48526553363706
1148,82682.432789674,0.040083953830550585,83.52534948746761
1149,32670.329202828674,0.015838382147345575,83.54118786961496
1150,32187.544537200483,0.015604331000152493,83.5567922006151
1151,33542.02477176971,0.01626097499761415,83.57305317561273
1152,19479.310284742784,0.009443454283581652,83.58249662989631
1153,21365.152898696786,0.01035769961622331,83.59285432951253
1154,33696.99518707997,0.016336103737333255,83.60919043324986
1155,47232.31701634523,0.022897947613722797,83.63208838086359
1156,40621.28885418016,0.01969296030645782,83.65178134117005
1157,28061.6863266457,0.01360413937003962,83.6653854805401
1158,7399.424952865447,0.0035871974030779116,83.66897267794317
1159,48378.35366608177,0.023453539395510512,83.69242621733868
1160,34152.463286296246,0.016556911974878893,83.70898312931355
1161,40778.06729634837,0.019768965566891825,83.72875209488045
1162,33005.266619139016,0.01600075782351441,83.74475285270397
1163,23311.905242822595,0.011301473625388659,83.75605432632936
1164,48501.88727264052,0.02351342775649305,83.77956775408586
1165,27136.971512248547,0.01315584310351575,83.79272359718938
1166,28789.57818444732,0.013957017032649927,83.80668061422203
1167,22545.328740056953,0.010929841875962432,83.817610456098
1168,30237.850508467734,0.01465913087970824,83.8322695869777
1169,31125.861681447102,0.015089633438205328,83.84735922041591
1170,33110.765720488904,0.01605190316315906,83.86341112357907
1171,43453.956038744065,0.02106622058451722,83.88447734416359
1172,34348.115913319256,0.01665176320994555,83.90112910737354
1173,31032.06257927031,0.015044160188880822,83.91617326756241
1174,9161.40740891912,0.004441396064580238,83.92061466362699
1175,47991.85864348497,0.023266168897101057,83.94388083252409
1176,42624.809744650964,0.020664255370748733,83.96454508789483
1177,52729.1363722367,0.025562773089249292,83.99010786098408
1178,26941.10421433841,0.013060887797274143,84.00316874878136
1179,55415.37299847767,0.02686504469969015,84.03003379348105
1180,1509.7751460884547,0.000731930051021434,84.03076572353207
1181,26903.1640145007,0.01304249461304739,84.04380821814512
1182,65376.321937903354,0.031694053763950236,84.07550227190907
1183,23998.135396325604,0.011634153940445638,84.08713642584952
1184,31958.02044520641,0.015493059079430313,84.10262948492895
1185,14987.000700859722,0.00726560919754063,84.1098950941265
1186,50700.4601809148,0.024579282884057363,84.13447437701056
1187,22648.521580881825,0.010979869154160566,84.14545424616472
1188,23587.226154618667,0.011434947573175026,84.1568891937379
1189,9529.321663594092,0.004619758716723133,84.16150895245462
1190,17452.30401829848,0.00846077364808229,84.1699697261027
1191,28580.25345218601,0.013855537641920115,84.18382526374462
1192,68414.73878461652,0.03316706025991812,84.21699232400454
1193,51219.2444834168,0.024830786442042913,84.24182311044657
1194,40772.29756850042,0.019766168436995316,84.26158927888358
1195,18979.295047636544,0.009201049857363058,84.27079032874094
1196,24696.725063825157,0.011972826074703992,84.28276315481565
1197,55286.119809555596,0.026802383519045125,84.3095655383347
1198,56306.9979522941,0.027297299197738833,84.33686283753244
1199,15955.623436719208,0.007735191764398316,84.34459802929683
1200,23595.189403967168,0.011438808109306545,84.35603683740614
1201,30815.823950844497,0.014939328982229577,84.37097616638836
1202,21372.99492511233,0.010361501384194727,84.38133766777256
1203,24766.197948274512,0.012006506117716597,84.39334417389027
1204,93041.67063174375,0.045106050996432175,84.43845022488671
1205,37952.78079379583,0.018399283399768446,84.45684950828648
1206,35939.65626166689,0.017423332546867527,84.47427284083335
1207,13593.404021328646,0.006590001779180915,84.48086284261254
1208,7833.516631781362,0.00379764247863772,84.48466048509117
1209,38581.772198079954,0.018704214708130804,84.5033646997993
1210,72443.90630026023,0.035120376813670834,84.53848507661297
1211,61428.54160074601,0.02978019323241139,84.56826526984538
1212,52135.33468135079,0.02527490154557422,84.59354017139096
1213,11045.91716316598,0.005354995234728109,84.59889516662568
1214,45516.63419359897,0.02206619474029478,84.62096136136597
1215,51964.003219904,0.02519184106756647,84.64615320243354
1216,44077.5425558926,0.021368531635600096,84.66752173406914
1217,31174.487224384597,0.01511320681349594,84.68263494088264
1218,26941.699587049352,0.013061176430439041,84.69569611731308
1219,46649.52845274499,0.022615415168944,84.71831153248202
1220,37042.25660379949,0.017957866663927423,84.73626939914595
1221,13549.64123228762,0.006568785838185579,84.74283818498414
1222,8062.916324576731,0.003908854091364969,84.7467470390755
1223,61114.20945207638,0.029627806867985197,84.77637484594348
1224,20560.1984508829,0.009967462466284275,84.78634230840976
1225,10839.363039260255,0.005254859018523537,84.79159716742828
1226,32491.85711538147,0.015751859936134475,84.80734902736441
1227,67386.40491316876,0.03266853008809363,84.8400175574525
1228,36357.7614256139,0.01762602745463105,84.85764358490712
1229,59026.97542084146,0.02861592816874084,84.88625951307587
1230,61665.32517326681,0.029894984506307502,84.91615449758218
1231,16882.121685346476,0.00818435262927673,84.92433885021146
1232,32079.50043837927,0.015551951860803392,84.93989080207226
1233,34245.34104903692,0.01660193856430028,84.95649274063656
1234,25358.17627997951,0.012293493707657383,84.96878623434422
1235,37923.54286638379,0.018385109025685062,84.98717134336991
1236,36710.09452802553,0.017796836456417053,85.00496817982632
1237,64830.86689060452,0.031429620386812136,85.03639780021314
1238,39212.81010487077,0.01901013814879049,85.05540793836192
1239,35717.644721133984,0.0173157026666098,85.07272364102853
1240,24372.91085304441,0.011815842862712282,85.08453948389125
1241,43012.41148180919,0.020852162397824402,85.10539164628908
1242,27620.551848800576,0.013390279987261323,85.11878192627634
1243,39284.22667145761,0.019044760477394264,85.13782668675374
1244,45084.56061408502,0.021856728027375316,85.15968341478111
1245,55604.492911102985,0.02695672891349884,85.18664014369462
1246,48209.018092185914,0.02337144651196925,85.21001159020659
1247,38720.12833675558,0.01877128894491523,85.22878287915151
1248,35309.61127640551,0.017117890468685944,85.24590076962019
1249,49195.992464087154,0.02384992584331479,85.2697506954635
1250,24326.040829269965,0.011793120552716991,85.28154381601621
1251,31694.55254794377,0.01536533140290473,85.29690914741911
1252,27333.796899919722,0.013251262886000391,85.31016041030512
1253,47601.945765589684,0.02307714144268097,85.3332375517478
1254,37688.603422047534,0.018271211774213213,85.35150876352202
1255,26288.725616557596,0.012744618515986725,85.364253382038
1256,36619.653602729006,0.017752991231359396,85.38200637326936
1257,40485.65255702918,0.019627204632739596,85.4016335779021
1258,50258.13985478422,0.02436484860905201,85.42599842651116
1259,21462.755949129776,0.010405016997138177,85.4364034435083
1260,33490.58364133316,0.016236036642175877,85.45263948015047
1261,19489.474723950218,0.00944838194352292,85.462087862094
1262,35721.50351526631,0.017317573387156147,85.47940543548115
1263,12715.904724410062,0.0061645953159543306,85.4855700307971
1264,50885.449140600555,0.024668964436341482,85.51023899523345
1265,33927.08392558331,0.016447649395339693,85.5266866446288
1266,53699.902007148055,0.026033394520878616,85.55272003914968
1267,34230.464939962796,0.01659472671470676,85.56931476586438
1268,18986.478484124116,0.00920453234483709,85.57851929820922
